,corredor_armazem,modo_envio,numero_chamadas_cliente,avaliacao_cliente,custo_produto,compras_anteriores,prioridade_produto,genero,desconto,peso_gramas,entregue_no_prazo,performance_prioridade_envio,performance_modo_envio,faixa_desconto,performance_faixa_desconto,corredor_armazem_A,corredor_armazem_B,corredor_armazem_C,corredor_armazem_D,corredor_armazem_F,performance_prioridade_envio_Atraso crítico,performance_prioridade_envio_Atraso problemárico,performance_prioridade_envio_Atraso tolerável,performance_prioridade_envio_Não houve atraso,performance_modo_envio_Atraso Crítico na Entrega por Aviao,performance_modo_envio_Atraso Crítico na Entrega por Caminhao,performance_modo_envio_Atraso Crítico na Entrega por Navio,performance_modo_envio_Atraso Problemático na Entrega por Aviao,performance_modo_envio_Atraso Problemático na Entrega por Caminhao,performance_modo_envio_Atraso Problemático na Entrega por Navio,performance_modo_envio_Atraso Tolerável na Entrega por Aviao,performance_modo_envio_Atraso Tolerável na Entrega por Navio,performance_modo_envio_Não houve atraso,faixa_desconto_Desconto abaixo da média,faixa_desconto_Desconto acima ou igual à média,performance_faixa_desconto_Atraso na Entrega com Desconto Abaixo da Média,performance_faixa_desconto_Entrega no Prazo com Desconto Abaixo da Média,performance_faixa_desconto_Entrega no Prazo com Desconto Acima da Média
4417,F,0,-0.23534017474996796,-0.23534017474996796,0.5361577794010226,-0.23534017474996796,1,1,-0.2353401747499679,0.5361577794010226,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4418,A,0,-0.5021622450968648,-0.5021622450968648,0.4964207450693937,-0.5021622450968648,2,0,-0.5021622450968648,0.4964207450693937,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4419,B,0,-0.7689843154437618,-0.7689843154437618,0.7171658144631118,-0.7689843154437618,0,1,-0.7689843154437618,0.7171658144631118,0,Atraso crítico,Atraso Crítico na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4420,C,0,-0.16863465716324372,-0.16863465716324372,0.4766983199415632,-0.16863465716324372,1,0,-0.16863465716324366,0.4766983199415632,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4421,F,0,-0.5021622450968648,-0.5021622450968648,0.6455807158509861,-0.5021622450968648,1,1,-0.5021622450968648,0.6455807158509861,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4422,D,0,-0.16863465716324372,-0.16863465716324372,0.5412710007304602,-0.16863465716324372,2,1,-0.16863465716324366,0.5412710007304602,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4423,F,0,-0.16863465716324372,-0.16863465716324372,0.6607742878013149,-0.16863465716324372,1,1,-0.16863465716324366,0.6607742878013149,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4424,A,0,-0.6355732802703133,-0.6355732802703133,0.6087655222790358,-0.6355732802703133,1,1,-0.6355732802703133,0.6087655222790358,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4425,B,0,-0.3687512099234164,-0.3687512099234164,0.5089846603360116,-0.3687512099234164,1,0,-0.36875120992341637,0.5089846603360116,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4426,C,0,-0.5688677626835891,-0.5688677626835891,0.5862673484295106,-0.5688677626835891,1,0,-0.5688677626835891,0.5862673484295106,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4427,F,0,-0.16863465716324372,-0.16863465716324372,0.49291453615777936,-0.16863465716324372,0,1,-0.16863465716324366,0.49291453615777936,0,Atraso crítico,Atraso Crítico na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4428,D,0,-0.7022787978570375,-0.7022787978570375,0.6796201607012418,-0.7022787978570375,2,0,-0.7022787978570375,0.6796201607012418,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4429,F,0,-0.6355732802703133,-0.6355732802703133,0.5151205259313367,-0.6355732802703133,1,1,-0.6355732802703133,0.5151205259313367,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4430,A,0,-0.5688677626835891,-0.5688677626835891,0.48400292184075966,-0.5688677626835891,2,1,-0.5688677626835891,0.48400292184075966,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4431,B,0,-0.3020456923366922,-0.3020456923366922,0.5907962016070124,-0.3020456923366922,2,1,-0.30204569233669215,0.5907962016070124,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4432,C,0,-0.6355732802703133,-0.6355732802703133,0.6762600438276114,-0.6355732802703133,2,0,-0.6355732802703133,0.6762600438276114,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4433,F,0,-0.5688677626835891,-0.5688677626835891,0.7102994886778671,-0.5688677626835891,0,1,-0.5688677626835891,0.7102994886778671,0,Atraso crítico,Atraso Crítico na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4434,D,0,-0.3020456923366922,-0.3020456923366922,0.5114682249817385,-0.3020456923366922,1,1,-0.30204569233669215,0.5114682249817385,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4435,F,0,-0.3687512099234164,-0.3687512099234164,0.5173119065010957,-0.3687512099234164,2,0,-0.36875120992341637,0.5173119065010957,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4436,A,0,-0.16863465716324372,-0.16863465716324372,0.5349890430971512,-0.16863465716324372,2,1,-0.16863465716324366,0.5349890430971512,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4437,B,0,-0.16863465716324372,-0.16863465716324372,0.5725346968590211,-0.16863465716324372,1,0,-0.16863465716324366,0.5725346968590211,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4438,C,0,-0.5021622450968648,-0.5021622450968648,0.7120525931336742,-0.5021622450968648,1,1,-0.5021622450968648,0.7120525931336742,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4439,F,0,-0.16863465716324372,-0.16863465716324372,0.5503287070854639,-0.16863465716324372,1,0,-0.16863465716324366,0.5503287070854639,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4440,D,0,-0.6355732802703133,-0.6355732802703133,0.620891161431702,-0.6355732802703133,2,0,-0.6355732802703133,0.620891161431702,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4441,F,0,-0.7689843154437618,-0.7689843154437618,0.5294375456537619,-0.7689843154437618,2,1,-0.7689843154437618,0.5294375456537619,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4442,A,0,-0.23534017474996796,-0.23534017474996796,0.6504017531044558,-0.23534017474996796,1,0,-0.2353401747499679,0.6504017531044558,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4443,B,0,-0.23534017474996796,-0.23534017474996796,0.47143900657414173,-0.23534017474996796,2,0,-0.2353401747499679,0.47143900657414173,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4444,C,0,-0.23534017474996796,-0.23534017474996796,0.5720964207450694,-0.23534017474996796,2,0,-0.2353401747499679,0.5720964207450694,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4445,F,0,-0.5688677626835891,-0.5688677626835891,0.504017531044558,-0.5688677626835891,0,0,-0.5688677626835891,0.504017531044558,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4446,D,0,-0.43545672751014064,-0.43545672751014064,0.5674214755295837,-0.43545672751014064,2,1,-0.4354567275101406,0.5674214755295837,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4447,F,0,-0.7022787978570375,-0.7022787978570375,0.637399561723886,-0.7022787978570375,0,1,-0.7022787978570375,0.637399561723886,0,Atraso crítico,Atraso Crítico na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4448,A,0,-0.5688677626835891,-0.5688677626835891,0.6515704894083273,-0.5688677626835891,1,0,-0.5688677626835891,0.6515704894083273,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4449,B,0,-0.7689843154437618,-0.7689843154437618,0.7078159240321402,-0.7689843154437618,2,0,-0.7689843154437618,0.7078159240321402,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4450,C,0,-0.5021622450968648,-0.5021622450968648,0.510299488677867,-0.5021622450968648,0,1,-0.5021622450968648,0.510299488677867,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4451,F,0,-0.6355732802703133,-0.6355732802703133,0.5737034331628926,-0.6355732802703133,0,0,-0.6355732802703133,0.5737034331628926,0,Atraso crítico,Atraso Crítico na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4452,D,0,-0.5688677626835891,-0.5688677626835891,0.6372534696859021,-0.5688677626835891,2,1,-0.5688677626835891,0.6372534696859021,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4453,F,0,-0.16863465716324372,-0.16863465716324372,0.6094959824689554,-0.16863465716324372,1,0,-0.16863465716324366,0.6094959824689554,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4454,A,0,-0.3687512099234164,-0.3687512099234164,0.43959094229364504,-0.3687512099234164,2,0,-0.36875120992341637,0.43959094229364504,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4455,B,0,-0.5688677626835891,-0.5688677626835891,0.5934258582907231,-0.5688677626835891,2,1,-0.5688677626835891,0.5934258582907231,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4456,C,0,-0.6355732802703133,-0.6355732802703133,0.5677136596055515,-0.6355732802703133,2,1,-0.6355732802703133,0.5677136596055515,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4457,F,0,-0.7022787978570375,-0.7022787978570375,0.47041636230825423,-0.7022787978570375,2,0,-0.7022787978570375,0.47041636230825423,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4458,D,0,-0.16863465716324372,-0.16863465716324372,0.5252008765522279,-0.16863465716324372,2,0,-0.16863465716324366,0.5252008765522279,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4459,F,0,-0.6355732802703133,-0.6355732802703133,0.5881665449233017,-0.6355732802703133,1,0,-0.6355732802703133,0.5881665449233017,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4460,A,0,-0.43545672751014064,-0.43545672751014064,0.6785975164353543,-0.43545672751014064,0,1,-0.4354567275101406,0.6785975164353543,0,Atraso crítico,Atraso Crítico na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4461,B,0,-0.3020456923366922,-0.3020456923366922,0.6819576333089846,-0.3020456923366922,2,1,-0.30204569233669215,0.6819576333089846,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4462,C,0,-0.3687512099234164,-0.3687512099234164,0.6831263696128561,-0.3687512099234164,2,0,-0.36875120992341637,0.6831263696128561,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4463,F,0,-0.5688677626835891,-0.5688677626835891,0.6279035792549306,-0.5688677626835891,1,1,-0.5688677626835891,0.6279035792549306,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4464,D,0,-0.43545672751014064,-0.43545672751014064,0.5932797662527393,-0.43545672751014064,2,1,-0.4354567275101406,0.5932797662527393,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4465,F,0,-0.3687512099234164,-0.3687512099234164,0.4923301680058437,-0.3687512099234164,1,1,-0.36875120992341637,0.4923301680058437,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4466,A,0,-0.3020456923366922,-0.3020456923366922,0.5795471146822498,-0.3020456923366922,1,1,-0.30204569233669215,0.5795471146822498,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4467,B,0,-0.43545672751014064,-0.43545672751014064,0.5850986121256392,-0.43545672751014064,1,0,-0.4354567275101406,0.5850986121256392,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4468,C,0,-0.6355732802703133,-0.6355732802703133,0.6067202337472608,-0.6355732802703133,2,1,-0.6355732802703133,0.6067202337472608,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4469,F,0,-0.16863465716324372,-0.16863465716324372,0.5123447772096421,-0.16863465716324372,1,0,-0.16863465716324366,0.5123447772096421,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4470,D,0,-0.6355732802703133,-0.6355732802703133,0.6644265887509131,-0.6355732802703133,2,0,-0.6355732802703133,0.6644265887509131,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4471,F,0,-0.43545672751014064,-0.43545672751014064,0.4509861212563915,-0.43545672751014064,1,0,-0.4354567275101406,0.4509861212563915,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4472,A,0,-0.43545672751014064,-0.43545672751014064,0.47421475529583634,-0.43545672751014064,2,0,-0.4354567275101406,0.47421475529583634,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4473,B,0,-0.16863465716324372,-0.16863465716324372,0.4549306062819576,-0.16863465716324372,1,1,-0.16863465716324366,0.4549306062819576,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4474,C,0,-0.23534017474996796,-0.23534017474996796,0.6368151935719503,-0.23534017474996796,1,0,-0.2353401747499679,0.6368151935719503,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4475,F,0,-0.23534017474996796,-0.23534017474996796,0.4845872899926954,-0.23534017474996796,2,0,-0.2353401747499679,0.4845872899926954,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4476,D,0,-0.16863465716324372,-0.16863465716324372,0.6214755295836377,-0.16863465716324372,2,1,-0.16863465716324366,0.6214755295836377,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4477,F,0,-0.43545672751014064,-0.43545672751014064,0.5180423666910153,-0.43545672751014064,1,1,-0.4354567275101406,0.5180423666910153,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4478,A,0,-0.23534017474996796,-0.23534017474996796,0.4806428049671293,-0.23534017474996796,2,0,-0.2353401747499679,0.4806428049671293,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4479,B,0,-0.43545672751014064,-0.43545672751014064,0.6483564645726808,-0.43545672751014064,2,1,-0.4354567275101406,0.6483564645726808,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4480,C,0,-0.43545672751014064,-0.43545672751014064,0.620745069393718,-0.43545672751014064,2,0,-0.4354567275101406,0.620745069393718,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4481,F,0,-0.3020456923366922,-0.3020456923366922,0.6420745069393718,-0.3020456923366922,2,0,-0.30204569233669215,0.6420745069393718,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4482,D,0,-0.7689843154437618,-0.7689843154437618,0.693644996347699,-0.7689843154437618,2,1,-0.7689843154437618,0.693644996347699,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4483,F,0,-0.16863465716324372,-0.16863465716324372,0.514682249817385,-0.16863465716324372,2,0,-0.16863465716324366,0.514682249817385,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4484,A,0,-0.5688677626835891,-0.5688677626835891,0.622936449963477,-0.5688677626835891,1,0,-0.5688677626835891,0.622936449963477,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4485,B,0,-0.5021622450968648,-0.5021622450968648,0.7178962746530314,-0.5021622450968648,1,1,-0.5021622450968648,0.7178962746530314,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4486,C,0,-0.5688677626835891,-0.5688677626835891,0.44558071585098613,-0.5688677626835891,2,0,-0.5688677626835891,0.44558071585098613,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4487,F,0,-0.7022787978570375,-0.7022787978570375,0.533235938641344,-0.7022787978570375,2,1,-0.7022787978570375,0.533235938641344,0,Atraso problemárico,Atraso Problemático na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4488,D,0,-0.5688677626835891,-0.5688677626835891,0.6005843681519357,-0.5688677626835891,1,0,-0.5688677626835891,0.6005843681519357,0,Atraso tolerável,Atraso Tolerável na Entrega por Navio,Desconto abaixo da média,Atraso na Entrega com Desconto Abaixo da Média,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4489,F,0,-0.43545672751014064,-0.43545672751014064,0.5517896274653031,-0.43545672751014064,1,1,-0.4354567275101406,0.5517896274653031,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
